Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,04 Mar 2020 21:20
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,04 Mar 2020 21:14
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,04 Mar 2020 21:13
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,04 Mar 2020 21:11
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,04 Mar 2020 21:10
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,04 Mar 2020 21:09
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,04 Mar 2020 21:08
The Beatles,Rubber Soul (Remastered),In My Life - Remastered 2009,04 Mar 2020 21:08
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,04 Mar 2020 21:08
The Beatles,Rubber Soul (Remastered),In My Life - Remastered 2009,04 Mar 2020 21:05
Enzo Jannacci,Quando Un Musicista Ride,Bartali - Live,04 Mar 2020 20:59
Enzo Jannacci,Quando Un Musicista Ride,Bartali - Live,04 Mar 2020 20:54
Deep Purple,Stormbringer (Remastered),Soldier Of Fortune - 2009 Digital Remaster,04 Mar 2020 20:51
Jerry Lee Lewis,Killer Country,Jack Daniels Old No.7,04 Mar 2020 20:47
Cream,Disraeli Gears,Blue Condition,04 Mar 2020 20:42
Cream,Disraeli Gears,Blue Condition,04 Mar 2020 20:42
Jerry Reed,Georgia Sunshine,Amos Moses,04 Mar 2020 20:40
The Beatles,Anthology 1,Ain't She Sweet - Anthology 1 Version,04 Mar 2020 20:38
The Beatles,Anthology 1,Ain't She Sweet - Anthology 1 Version,04 Mar 2020 20:38
Deep Purple,Burn (30th Anniversary Edition),Burn - Remastered 2004,04 Mar 2020 20:35
Deep Purple,Burn (30th Anniversary Edition),Burn - Remastered 2004,04 Mar 2020 20:35
Deep Purple,Machine Head (remastered),When a Blind Man Cries - Non Album B-Side;2012 - Remaster,04 Mar 2020 20:29
Deep Purple,Machine Head (remastered),When a Blind Man Cries - Non Album B-Side;2012 - Remaster,04 Mar 2020 20:28
Deep Purple,Machine Head (remastered),When a Blind Man Cries - Non Album B-Side;2012 - Remaster,04 Mar 2020 20:25
Radiohead,OK Computer,Airbag,04 Mar 2020 19:37
Deep Purple,Machine Head (remastered),When a Blind Man Cries - Non Album B-Side;2012 - Remaster,04 Mar 2020 19:10
Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,04 Mar 2020 19:10
Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,04 Mar 2020 19:07
Enzo Jannacci,Quando Un Musicista Ride,Bartali - Live,04 Mar 2020 19:07
Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,04 Mar 2020 19:07
Enzo Jannacci,Quando Un Musicista Ride,Bartali - Live,04 Mar 2020 19:02
Enzo Jannacci,Quando Un Musicista Ride,Bartali - Live,04 Mar 2020 19:02
Cream,Disraeli Gears,Blue Condition,04 Mar 2020 18:59
Cream,Disraeli Gears,Blue Condition,04 Mar 2020 18:59
Jerry Reed,Georgia Sunshine,Amos Moses,04 Mar 2020 18:57
Carl Perkins,Sun King Collection - Carl Perkins,Tennessee,04 Mar 2020 18:53
Carl Perkins,Sun King Collection - Carl Perkins,Tennessee,04 Mar 2020 18:53
Simple Minds,New Gold Dream (81/82/83/84),Colours Fly And Catherine Wheel - Remastered 2002,04 Mar 2020 08:56
Simple Minds,New Gold Dream (81/82/83/84),Colours Fly And Catherine Wheel - Remastered 2002,04 Mar 2020 08:44
Simple Minds,New Gold Dream (81/82/83/84),Someone Somewhere (In Summertime),04 Mar 2020 08:40
Simple Minds,New Gold Dream (81/82/83/84),Someone Somewhere (In Summertime),04 Mar 2020 08:40
Simple Minds,New Gold Dream (81/82/83/84),King Is White And In The Crowd - Remastered 2002,04 Mar 2020 08:24
Simple Minds,New Gold Dream (81/82/83/84),King Is White And In The Crowd - Remastered 2002,04 Mar 2020 08:18
Simple Minds,New Gold Dream (81/82/83/84),Glittering Prize - Remastered 2002,04 Mar 2020 08:14
Simple Minds,New Gold Dream (81/82/83/84),Glittering Prize - Remastered 2002,04 Mar 2020 08:14
Simple Minds,New Gold Dream (81/82/83/84),New Gold Dream (81/82/83/84) - Remastered 2002,04 Mar 2020 08:04
Simple Minds,New Gold Dream (81/82/83/84),New Gold Dream (81/82/83/84) - Remastered 2002,04 Mar 2020 08:04
Simple Minds,New Gold Dream (81/82/83/84),Big Sleep - Remastered 2002,04 Mar 2020 07:59
Simple Minds,New Gold Dream (81/82/83/84),Somebody Up There Likes You - Remastered 2002,04 Mar 2020 07:59
Simple Minds,New Gold Dream (81/82/83/84),Big Sleep - Remastered 2002,04 Mar 2020 07:54
Simple Minds,New Gold Dream (81/82/83/84),Somebody Up There Likes You - Remastered 2002,03 Mar 2020 22:24
Simple Minds,New Gold Dream (81/82/83/84),Big Sleep - Remastered 2002,03 Mar 2020 22:09
Simple Minds,New Gold Dream (81/82/83/84),King Is White And In The Crowd - Remastered 2002,03 Mar 2020 22:05
Haiducii,,Dragostea din tei,03 Mar 2020 20:55
Green River,Dry As A Bone/Rehab Doll,Swallow My Pride,03 Mar 2020 18:47
Green River,Dry As A Bone/Rehab Doll,Rehab Doll,03 Mar 2020 18:37
Green River,Dry As A Bone/Rehab Doll,Swallow My Pride,03 Mar 2020 18:35
The Who,Tommy,1921,03 Mar 2020 17:59
The Who,Tommy,1921,03 Mar 2020 17:59
Captain Beefheart,Dichotomy,Frownland,03 Mar 2020 17:56
Captain Beefheart & His Magic Band,Dichotomy,Frownland,03 Mar 2020 17:56
The Smiths,The Queen Is Dead,Some Girls Are Bigger Than Others - 2011 Remaster,03 Mar 2020 17:51
The Smiths,The Queen Is Dead,Some Girls Are Bigger Than Others - 2011 Remaster,03 Mar 2020 17:51
The Smiths,The Queen Is Dead,There Is a Light That Never Goes Out - 2011 Remaster,03 Mar 2020 17:47
The Smiths,The Queen Is Dead,Vicar in a Tutu - 2011 Remaster,03 Mar 2020 17:47
The Smiths,The Queen Is Dead,There Is a Light That Never Goes Out - 2011 Remaster,03 Mar 2020 17:47
The Smiths,The Queen Is Dead,Vicar in a Tutu - 2011 Remaster,03 Mar 2020 17:45
The Smiths,The Queen Is Dead,Vicar in a Tutu - 2011 Remaster,03 Mar 2020 17:45
The Smiths,The Queen Is Dead,The Boy with the Thorn in His Side - 2011 Remaster,03 Mar 2020 17:41
The Smiths,The Queen Is Dead,The Boy with the Thorn in His Side - 2011 Remaster,03 Mar 2020 17:41
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 17:38
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 17:38
The Smiths,The Queen Is Dead,Cemetry Gates - 2011 Remaster,03 Mar 2020 17:35
The Smiths,The Queen Is Dead,Cemetry Gates - 2011 Remaster,03 Mar 2020 17:35
The Smiths,The Queen Is Dead,Never Had No One Ever - 2011 Remaster,03 Mar 2020 17:29
The Smiths,The Queen Is Dead,Never Had No One Ever - 2011 Remaster,03 Mar 2020 17:29
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 17:26
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 17:26
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 17:22
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 17:07
The Smiths,The Queen Is Dead,Cemetry Gates - 2011 Remaster,03 Mar 2020 17:04
The Smiths,The Queen Is Dead,Never Had No One Ever - 2011 Remaster,03 Mar 2020 17:01
The Smiths,The Queen Is Dead,I Know It's Over - 2011 Remaster,03 Mar 2020 16:55
The Smiths,The Queen Is Dead,Frankly Mr. Shankly - 2011 Remaster,03 Mar 2020 16:53
The Smiths,The Queen Is Dead,The Queen Is Dead - 2011 Remaster,03 Mar 2020 16:47
The Smiths,The Queen Is Dead,There Is a Light That Never Goes Out - 2011 Remaster,03 Mar 2020 16:42
The Smiths,The Queen Is Dead,Some Girls Are Bigger Than Others - 2011 Remaster,03 Mar 2020 16:38
The Smiths,The Queen Is Dead,There Is a Light That Never Goes Out - 2011 Remaster,03 Mar 2020 16:34
The Smiths,The Queen Is Dead,Vicar in a Tutu - 2011 Remaster,03 Mar 2020 16:32
The Smiths,The Queen Is Dead,The Boy with the Thorn in His Side - 2011 Remaster,03 Mar 2020 16:28
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 16:25
The Smiths,The Queen Is Dead,Cemetry Gates - 2011 Remaster,03 Mar 2020 16:22
The Smiths,The Queen Is Dead,Never Had No One Ever - 2011 Remaster,03 Mar 2020 16:19
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 16:16
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,03 Mar 2020 16:12
The Smiths,The Queen Is Dead,I Know It's Over - 2011 Remaster,03 Mar 2020 16:04
The Smiths,The Queen Is Dead,Frankly Mr. Shankly - 2011 Remaster,03 Mar 2020 16:01
The Smiths,The Queen Is Dead,The Queen Is Dead - 2011 Remaster,03 Mar 2020 15:55
Radiohead,Kid A,Treefingers,03 Mar 2020 15:51
Radiohead,Kid A,How to Disappear Completely,03 Mar 2020 15:46
Radiohead,Kid A,Kid A,03 Mar 2020 15:42
Radiohead,Kid A,Everything in Its Right Place,03 Mar 2020 14:59
Radiohead,Pablo Honey,How Do You?,03 Mar 2020 14:57
Radiohead,The Bends,Street Spirit (Fade Out),03 Mar 2020 14:24
Radiohead,The Bends,Sulk,03 Mar 2020 14:24
Radiohead,The Bends,Sulk,03 Mar 2020 14:20
Radiohead,The Bends,Black Star,03 Mar 2020 14:16
Radiohead,The Bends,Bullet Proof ... I Wish I Was,03 Mar 2020 14:13
Radiohead,The Bends,My Iron Lung,03 Mar 2020 14:08
Radiohead,The Bends,Just,03 Mar 2020 14:04
Radiohead,The Bends,(Nice Dream),03 Mar 2020 14:00
Radiohead,The Bends,Bones,03 Mar 2020 13:35
Radiohead,The Bends,High and Dry,03 Mar 2020 13:25
Radiohead,The Bends,Fake Plastic Trees,03 Mar 2020 13:25
Radiohead,The Bends,High and Dry,03 Mar 2020 13:20
Radiohead,The Bends,The Bends,03 Mar 2020 13:16
Radiohead,The Bends,Planet Telex,03 Mar 2020 13:12
Radiohead,The Bends,Street Spirit (Fade Out),03 Mar 2020 13:09
Radiohead,The Bends,Black Star,03 Mar 2020 13:06
Radiohead,The Bends,Sulk,03 Mar 2020 13:06
Radiohead,The Bends,Black Star,03 Mar 2020 13:01
Radiohead,The Bends,Bullet Proof ... I Wish I Was,03 Mar 2020 12:58
Radiohead,The Bends,My Iron Lung,03 Mar 2020 12:53
Radiohead,The Bends,Just,03 Mar 2020 12:49
Radiohead,The Bends,(Nice Dream),03 Mar 2020 12:46
Radiohead,The Bends,Bones,03 Mar 2020 12:42
Radiohead,The Bends,Just,03 Mar 2020 11:49
Radiohead,The Bends,(Nice Dream),03 Mar 2020 11:45
Radiohead,The Bends,Bones,03 Mar 2020 11:42
Radiohead,The Bends,Fake Plastic Trees,03 Mar 2020 11:37
Radiohead,The Bends,High and Dry,03 Mar 2020 11:33
Radiohead,The Bends,The Bends,03 Mar 2020 11:29
Radiohead,The Bends,Planet Telex,03 Mar 2020 10:54
Lou Monte,,Twist Italiano 62,03 Mar 2020 09:09
Cream,Disraeli Gears,Blue Condition,03 Mar 2020 09:03
A History of The Beatles 1962-1970,,Walk Off The Earth,03 Mar 2020 08:52
Mediaset Play Remix,,Il fuorionda della lite tra Barbara d'Urso e Vittorio Sgarbi,02 Mar 2020 21:00
Radiohead,The Bends,Bullet Proof ... I Wish I Was,02 Mar 2020 17:54
Radiohead,The Bends,Bullet Proof ... I Wish I Was,02 Mar 2020 17:43
Radiohead,The Bends,My Iron Lung,02 Mar 2020 17:39
Radiohead,The Bends,My Iron Lung,02 Mar 2020 17:39
Radiohead,The Bends,Just,02 Mar 2020 17:35
Radiohead,The Bends,Just,02 Mar 2020 17:35
Radiohead,The Bends,(Nice Dream),02 Mar 2020 17:31
Radiohead,The Bends,Bones,02 Mar 2020 17:31
Radiohead,The Bends,Bones,02 Mar 2020 17:26
Radiohead,The Bends,Fake Plastic Trees,02 Mar 2020 17:21
Radiohead,The Bends,Fake Plastic Trees,02 Mar 2020 17:21
Radiohead,The Bends,High and Dry,02 Mar 2020 17:17
Radiohead,The Bends,High and Dry,02 Mar 2020 17:17
Radiohead,The Bends,The Bends,02 Mar 2020 17:13
Radiohead,The Bends,Planet Telex,02 Mar 2020 17:08
Radiohead,The Bends,Street Spirit (Fade Out),02 Mar 2020 16:59
Radiohead,The Bends,Black Star,02 Mar 2020 16:55
Radiohead,The Bends,Bullet Proof ... I Wish I Was,02 Mar 2020 16:51
Radiohead,The Bends,My Iron Lung,02 Mar 2020 16:47
Radiohead,The Bends,Just,02 Mar 2020 16:43
Radiohead,The Bends,(Nice Dream),02 Mar 2020 16:39
Radiohead,The Bends,Bones,02 Mar 2020 16:36
Radiohead,The Bends,Fake Plastic Trees,02 Mar 2020 16:31
Radiohead,The Bends,High and Dry,02 Mar 2020 16:09
Radiohead,The Bends,The Bends,02 Mar 2020 15:56
Radiohead,The Bends,Planet Telex,02 Mar 2020 15:51
Marco da Rold's Ghost Train,Off Course We Go!,Drown Me,02 Mar 2020 15:41
Helloween,Better Than Raw (Expanded Edition),Midnight Sun,02 Mar 2020 15:23
Grady Martin,Roughneck Blues: Grady Martin 1949-56,All I Can Do Is Cry,02 Mar 2020 14:23
Grady Martin,Roughneck Blues: Grady Martin 1949-56,You're Barking Up The Wrong Tree,02 Mar 2020 14:22
Metallica,Master Of Puppets (Deluxe Box Set / Remastered),Orion - Remastered,02 Mar 2020 10:41
Alice Cooper,School's Out,School's Out,02 Mar 2020 07:18
Alice Cooper,School's Out,School's Out,02 Mar 2020 07:18
Iron Maiden,The Number Of The Beast (2015 Remaster),The Number Of The Beast - 2015 Remaster,02 Mar 2020 07:14
Waylon Jennings,Waylon & Willie,Mammas Don't Let Your Babies Grow Up to Be Cowboys,01 Mar 2020 21:13
The Beatles,Anthology 1,Ain't She Sweet - Anthology 1 Version,01 Mar 2020 20:40
The Beatles,Anthology 1,Ain't She Sweet - Anthology 1 Version,01 Mar 2020 20:26
The Beatles,Anthology 1,Ain't She Sweet - Anthology 1 Version,01 Mar 2020 20:26
The Beatles,Anthology 1,Ain't She Sweet - Anthology 1 Version,01 Mar 2020 20:23
The Beatles,Anthology 1,Ain't She Sweet - Anthology 1 Version,01 Mar 2020 20:23
The Beatles,,One After 909 (Anthology 1 Version / False Starts),01 Mar 2020 20:20
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:53
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:29
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:13
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:11
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:09
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:07
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:06
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:01
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:00
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 17:00
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 16:58
Chet Atkins,The Essential Chet Atkins,Man Of Mystery,01 Mar 2020 16:57
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 16:55
The Shadows,The Shadows In The 60s,Man of Mystery,01 Mar 2020 16:55
Masha e Orso,,Arriva La Primavera Per L’Orso (Episodio 7),01 Mar 2020 11:00
Bello FiGo,,CoronaVirus,01 Mar 2020 10:50
Chet Atkins,The Essential Chet Atkins,Cannonball Rag,29 Feb 2020 22:51
Chet Atkins,The Essential Chet Atkins,Man Of Mystery,29 Feb 2020 22:17
Romina Falconi,Magari Muori,Magari Muori,29 Feb 2020 20:59
Simone Viviani,Nala (il mio rifugio),Nala (il mio rifugio),29 Feb 2020 20:08
Clavdio,Cuore,Cuore,29 Feb 2020 19:56
John Peter Sloan,,PRONUNCIA INGLESE PER ITALIANI,29 Feb 2020 10:07
Nikki,,L'ultimo bicchiere da un Disco x l'estate,29 Feb 2020 09:57
Nikki - Topic,,Fammi Quello Che Vuoi,29 Feb 2020 09:46
Nikki - Topic,,Esagerata,29 Feb 2020 09:41
Nikki - Topic,,Rock Normale,29 Feb 2020 09:32
Nikki - Topic,,Rock Normale,29 Feb 2020 09:29
883,Nord Sud Ovest Est,Cumuli,29 Feb 2020 09:21
Rino Gaetano,Ingresso libero,Tu forse non essenzialmente tu,28 Feb 2020 18:36
Rino Gaetano,Ingresso libero,Tu forse non essenzialmente tu,28 Feb 2020 18:36
Marta Sui Tubi,Carne con gli occhi,Muratury,28 Feb 2020 18:31
Marta Sui Tubi,Carne con gli occhi,Muratury,28 Feb 2020 18:31
Them,The Essential Van Morrison,Gloria (feat. Van Morrison) - Stereo Version,28 Feb 2020 17:50
The Beatles,Abbey Road (Remastered),Something - Remastered 2009,28 Feb 2020 17:29
The Beatles,1 (Remastered),Penny Lane - Remastered 2015,28 Feb 2020 17:24
The Beatles,1 (Remastered),Penny Lane - Remastered 2015,28 Feb 2020 17:24
George Harrison,All Things Must Pass (Remastered),I Live For You - 2014 Mix,28 Feb 2020 17:05
Donovan,Barabajagal,Atlantis,28 Feb 2020 17:00
John Lennon,Power To The People - The Hits,Watching the Wheels,28 Feb 2020 16:57
The Beach Boys,Surf's Up,'Til I Die - Remastered 2009,28 Feb 2020 16:54
The Beach Boys,Pet Sounds (Mono),Caroline No,28 Feb 2020 16:51
The Beach Boys,Pet Sounds (Mono),Pet Sounds,28 Feb 2020 16:49
The Beach Boys,Pet Sounds (Mono),I Just Wasn't Made for These Times,28 Feb 2020 16:46
The Beach Boys,Pet Sounds (Mono),Here Today,28 Feb 2020 16:43
The Beach Boys,Pet Sounds (Mono),I Know There's an Answer,28 Feb 2020 16:40
The Beach Boys,Pet Sounds (Mono),God Only Knows,28 Feb 2020 16:37
The Beach Boys,Pet Sounds (Mono),Sloop John B,28 Feb 2020 16:34
The Beach Boys,Pet Sounds (Mono),Let's Go Away for Awhile,28 Feb 2020 16:32
The Beach Boys,Pet Sounds (Mono),I'm Waiting for the Day,28 Feb 2020 16:28
Radiohead,The Bends,(Nice Dream),28 Feb 2020 15:25
Radiohead,The Bends,Bones,28 Feb 2020 15:22
Radiohead,The Bends,(Nice Dream),28 Feb 2020 14:09
Radiohead,The Bends,Bones,28 Feb 2020 14:06
Radiohead,The Bends,Fake Plastic Trees,28 Feb 2020 14:06
Radiohead,The Bends,Fake Plastic Trees,28 Feb 2020 14:01
Radiohead,The Bends,High and Dry,28 Feb 2020 13:57
Radiohead,The Bends,The Bends,28 Feb 2020 13:53
Radiohead,The Bends,Planet Telex,28 Feb 2020 13:48
Radiohead,OK Computer,Let Down,28 Feb 2020 13:45
Radiohead,OK Computer,The Tourist,28 Feb 2020 13:40
Radiohead,OK Computer,Lucky,28 Feb 2020 13:35
Radiohead,OK Computer,No Surprises,28 Feb 2020 13:31
Radiohead,OK Computer,Climbing Up the Walls,28 Feb 2020 13:27
Radiohead,OK Computer,Fitter Happier,28 Feb 2020 13:26
Radiohead,OK Computer,Karma Police,28 Feb 2020 13:21
Radiohead,OK Computer,Let Down,28 Feb 2020 13:21
Radiohead,OK Computer,Let Down,28 Feb 2020 13:16
Radiohead,,Paranoid Android,28 Feb 2020 12:49
Radiohead,OK Computer,Paranoid Android,28 Feb 2020 12:41
Cream,Disraeli Gears,Blue Condition,28 Feb 2020 11:57
Giorgio Gaber,Giorgio Gaber,La ballata del Cerutti,28 Feb 2020 11:53
Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,28 Feb 2020 11:50
Simple Minds,New Gold Dream (81/82/83/84),King Is White And In The Crowd - Remastered 2002,28 Feb 2020 11:42
Queens of the Stone Age,Songs for the Deaf,Go With the Flow,28 Feb 2020 11:42
Queens of the Stone Age,Songs for the Deaf,Go With the Flow,28 Feb 2020 11:39
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,28 Feb 2020 11:36
Bruce Springsteen,Born in the U.S.A.,No Surrender,28 Feb 2020 11:31
Fats Domino,Greatest Hits: Walking To New Orleans,My Blue Heaven - Remastered 2002,28 Feb 2020 11:28
Paul McCartney,Choba B CCCP,Twenty Flight Rock - Remastered 2019,28 Feb 2020 11:25
Radiohead,OK Computer,Airbag,28 Feb 2020 11:20
The Police,Reggatta de Blanc (Remastered 2003),Message in a Bottle,28 Feb 2020 11:15
The Beatles,Anthology 1,The Sheik Of Araby - Anthology 1 Version,28 Feb 2020 11:13
The Beatles,Rubber Soul (Remastered),In My Life - Remastered 2009,28 Feb 2020 11:11
Cream,Disraeli Gears,Blue Condition,28 Feb 2020 11:07
The Beatles,Yellow Submarine Songtrack,Hey Bulldog,28 Feb 2020 11:04
Enzo Jannacci,Quando Un Musicista Ride,Bartali - Live,28 Feb 2020 11:00
Deep Purple,Stormbringer (Remastered),Soldier Of Fortune - 2009 Digital Remaster,28 Feb 2020 10:56
Jerry Lee Lewis,Killer Country,Jack Daniels Old No.7,28 Feb 2020 10:53
Jerry Lee Lewis,Killer Country,Jack Daniels Old No.7,28 Feb 2020 10:50
Deep Purple,Machine Head (remastered),When a Blind Man Cries - Non Album B-Side;2012 - Remaster,28 Feb 2020 10:46
Jerry Reed,Georgia Sunshine,Amos Moses,28 Feb 2020 10:44
Fastball,All the Pain Money Can Buy,The Way,28 Feb 2020 10:41
The Beatles,Anthology 1,My Bonnie - Anthology 1 Version,28 Feb 2020 10:38
Carl Perkins,Sun King Collection - Carl Perkins,Tennessee,28 Feb 2020 10:35
Squallor,Squallor,Attrazione Anale,28 Feb 2020 07:20
Squallor,Squallor,O' Camionista,28 Feb 2020 07:17
Squallor,Squallor,O' Camionista,28 Feb 2020 07:13
Squallor,Squallor,Albachiava - Cicerone,28 Feb 2020 07:10
Squallor,Squallor,Albachiava - Cicerone,28 Feb 2020 07:10
Squallor,Squallor,'O Ricuttaro 'Nnammurato,28 Feb 2020 07:07
Squallor,Squallor,Va' Fanculo Con Chi Vuo' Tu,28 Feb 2020 07:03
Squallor,Squallor,Va' Fanculo Con Chi Vuo' Tu,28 Feb 2020 07:03
NOFX,War on Errorism,The Separation of Church and Skate,27 Feb 2020 21:14
Davide Van De Sfroos,Quanti Nocc [Live],Nona Lucia - Live,27 Feb 2020 16:44
Joy Division,Unknown Pleasures,Shadowplay - 2007 Remaster,27 Feb 2020 16:25
Joy Division,Unknown Pleasures,She's Lost Control - 2007 Remaster,27 Feb 2020 16:21
Joy Division,Unknown Pleasures,New Dawn Fades - 2007 Remaster,27 Feb 2020 16:16
Joy Division,Unknown Pleasures,Insight - 2007 Remaster,27 Feb 2020 16:12
Joy Division,Unknown Pleasures,Candidate - 2007 Remaster,27 Feb 2020 16:09
Joy Division,Unknown Pleasures,Day of the Lords - 2007 Remaster,27 Feb 2020 16:04
Joy Division,Unknown Pleasures,Disorder - 2007 Remaster,27 Feb 2020 16:00
Joy Division,The Best Of,Love Will Tear Us Apart,27 Feb 2020 15:57
Joy Division,The Best Of,Love Will Tear Us Apart,27 Feb 2020 15:47
The Beach Boys,Greatest Hits,Kokomo,27 Feb 2020 14:58
The Beach Boys,Greatest Hits,Good Vibrations,27 Feb 2020 14:54
The Beach Boys,Greatest Hits,God Only Knows,27 Feb 2020 14:51
The Beach Boys,Greatest Hits,Help Me Rhonda,27 Feb 2020 14:48
The Beach Boys,Greatest Hits,All Summer Long,27 Feb 2020 14:46
The Beach Boys,Greatest Hits,Dance Dance Dance,27 Feb 2020 14:43
The Beach Boys,Greatest Hits,Be True to Your School - Remastered,27 Feb 2020 14:41
The Beach Boys,Greatest Hits,Fun Fun Fun,27 Feb 2020 14:38
The Beach Boys,Greatest Hits,I Get Around,27 Feb 2020 14:36
The Beach Boys,Greatest Hits,Little Deuce Coupe,27 Feb 2020 14:34
The Beach Boys,Greatest Hits,Don't Worry Baby,27 Feb 2020 14:32
The Beach Boys,Greatest Hits,Surfin' U.S.A.,27 Feb 2020 14:29
The Beach Boys,Greatest Hits,Surfin' Safari - Mono/Remastered 2012,27 Feb 2020 14:27
The Beach Boys,Greatest Hits,Wouldn't It Be Nice,27 Feb 2020 14:24
The Beach Boys,Greatest Hits,Sloop John B,27 Feb 2020 14:21
The Beach Boys,Greatest Hits,California Girls,27 Feb 2020 14:18
The Beach Boys,Greatest Hits,That's Why God Made the Radio,27 Feb 2020 14:15
Elio e le Storie Tese,Gattini,Storia di un bellimbusto,27 Feb 2020 14:05
Def Leppard,Hysteria (Super Deluxe),Love Bites - Remastered 2017,27 Feb 2020 12:50
Def Leppard,Pyromania,Photograph,27 Feb 2020 12:31
Def Leppard,Hysteria,Hysteria,27 Feb 2020 12:25
Def Leppard,Hysteria,Hysteria,27 Feb 2020 12:25
Def Leppard,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,27 Feb 2020 12:21
Def Leppard,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,27 Feb 2020 12:13
Def Leppard,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,27 Feb 2020 12:13
Bob Marley & The Wailers,Legend - The Best Of Bob Marley And The Wailers,Could You Be Loved,27 Feb 2020 10:34
Bob Marley & The Wailers,Legend - The Best Of Bob Marley And The Wailers,No Woman No Cry - Live At The Lyceum London/1975,27 Feb 2020 10:26
Def Leppard,Hysteria,Rocket,27 Feb 2020 10:12
Def Leppard,Hysteria,Women,27 Feb 2020 10:07
Def Leppard,Hysteria,Hysteria,27 Feb 2020 09:54
Def Leppard,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,27 Feb 2020 09:49
Poison,Flesh & Blood,Strange Days Of Uncle Jack - 2006 Remaster/Instrumental,27 Feb 2020 09:49
Poison,Flesh & Blood,Something To Believe In - Remastered,27 Feb 2020 09:43
Poison,Look What the Cat Dragged In,Talk Dirty to Me,27 Feb 2020 09:40
Poison,Open Up and Say...Ahh! (20th Anniversary Edition),Fallen Angel - Remastered,27 Feb 2020 09:36
Poison,Flesh & Blood,Unskinny Bop,27 Feb 2020 09:32
Poison,Open Up and Say...Ahh! (20th Anniversary Edition),Nothin' But a Good Time - Remastered 2006,27 Feb 2020 09:28
Dream Theater,A Dramatic Turn of Events,On the Backs of Angels,26 Feb 2020 18:45
Radiohead,OK Computer OKNOTOK 1997 2017,Airbag - Remastered,26 Feb 2020 18:42
Radiohead,OK Computer OKNOTOK 1997 2017,Airbag - Remastered,26 Feb 2020 18:37
Radiohead,OK Computer OKNOTOK 1997 2017,Airbag - Remastered,26 Feb 2020 18:37
The Beatles,1 (Remastered),I Want To Hold Your Hand - Remastered 2015,26 Feb 2020 18:25
Beatles,,Roll Over Beethoven Live HD,26 Feb 2020 18:25
George Harrison,Cloud Nine,When We Was Fab - 2004 Mix,26 Feb 2020 18:11
George Harrison,Cloud Nine,When We Was Fab - 2004 Mix,26 Feb 2020 18:11
Radiohead,OK Computer OKNOTOK 1997 2017,Paranoid Android - Remastered,26 Feb 2020 17:30
Radiohead,OK Computer OKNOTOK 1997 2017,Airbag - Remastered,26 Feb 2020 17:25
Porcupine Tree,In Absentia,The Sound of Muzak,26 Feb 2020 16:37
